sectionCenters,x,y,z
1722,-15127.123819478846,7123.876009008197,5434.8547082607665
1723,-15126.136705069759,7122.233251008446,5434.282911708115
1724,-15119.473682808413,7111.1446345101285,5430.423284977711
1725,-15095.289379785752,7070.897063516233,5416.41426943773
1726,-15071.105076763091,7030.649492522338,5402.4052538977485
1727,-15064.442054501746,7019.560876024019,5398.5456271673465
1728,-15063.454940092659,7017.918118024269,5397.973830614694
1729,-15062.467825683572,7016.275360024518,5397.402034062041
1730,-15055.804803422227,7005.186743526199,5393.542407331639
1731,-15031.620500399564,6964.939172532305,5379.533391791657
1732,-15007.436197376901,6924.6916015384095,5365.524376251675
1733,-15000.840783928243,6913.589638578684,5361.5879550311365
1734,-14999.86512303535,6911.944619573218,5361.003148829275
1735,-14998.889462142459,6910.299600567751,5360.418342627413
1736,-14992.303751115436,6899.195722280854,5356.470900764847
1737,-14968.40005923958,6858.892756646932,5342.143148819236
1738,-14944.496367363725,6818.58979101301,5327.815396873624
1739,-14937.910656336702,6807.485912726113,5323.867955011058
1740,-14936.934995443811,6805.840893720648,5323.283148809196
1741,-14935.959334550918,6804.195874715181,5322.698342607335
1742,-14929.373623523898,6793.091996428284,5318.750900744768
1743,-14905.46993164804,6752.789030794362,5304.423148799157
1744,-14881.566239772183,6712.4860651604395,5290.095396853547
1745,-14874.980528745162,6701.382186873543,5286.14795499098
1746,-14874.004867852269,6699.737167868077,5285.563148789119
1747,-14873.029206959378,6698.092148862611,5284.9783425872565
1748,-14866.443495932355,6686.988270575714,5281.030900724691
1749,-14842.5398040565,6646.685304941791,5266.703148779079
1750,-14818.636112180644,6606.382339307869,5252.375396833468
1751,-14812.050401153621,6595.278461020973,5248.427954970902
1752,-14811.07474026073,6593.633442015507,5247.8431487690395
1753,-14810.099079367837,6591.988423010041,5247.258342567178
1754,-14803.513368340817,6580.884544723143,5243.310900704611
1755,-14779.60967646496,6540.581579089222,5228.983148759001
1756,-14755.705984589102,6500.278613455301,5214.65539681339
1757,-14749.12027356208,6489.1747351684035,5210.7079549508235
1758,-14748.144612669188,6487.529716162937,5210.123148748962
1759,-14747.168951776295,6485.884697157471,5209.5383425471
1760,-14740.583240749274,6474.780818870575,5205.590900684534
1761,-14716.679548873417,6434.477853236653,5191.263148738923
1762,-14692.77585699756,6394.17488760273,5176.935396793311
1763,-14686.190145970537,6383.071009315834,5172.987954930745
1764,-14685.214485077646,6381.425990310368,5172.403148728883
1765,-14684.238824184753,6379.780971304902,5171.818342527022
1766,-14677.653113157732,6368.677093018005,5167.870900664455
1767,-14653.749421281875,6328.374127384083,5153.543148718844
1768,-14629.977243607702,6288.048732553763,5139.061703616854
1769,-14623.45737542024,6276.933625046288,5135.037314978143
1770,-14622.491469022098,6275.286942452589,5134.441109253889
1771,-14621.525562623954,6273.640259858888,5133.844903529636
1772,-14615.005694436491,6262.5251523514125,5129.820514890925
1773,-14591.340987682,6222.181428805761,5115.2134746467145
1774,-14567.676280927508,6181.83770526011,5100.606434402504
1775,-14561.156412740045,6170.722597752635,5096.582045763793
1776,-14560.190506341904,6169.0759151589355,5095.98584003954
1777,-14559.22459994376,6167.429232565235,5095.3896343152865
1778,-14552.704731756297,6156.314125057759,5091.365245676575
1779,-14529.040025001806,6115.970401512108,5076.758205432365
1780,-14505.375318247314,6075.626677966457,5062.151165188155
1781,-14498.855450059851,6064.511570458982,5058.126776549443
1782,-14497.88954366171,6062.864887865282,5057.53057082519
1783,-14496.923637263566,6061.218205271582,5056.934365100937
1784,-14490.403769076103,6050.103097764106,5052.909976462225
1785,-14466.739062321612,6009.7593742184545,5038.302936218015
1786,-14443.07435556712,5969.415650672803,5023.695895973805
1787,-14436.554487379657,5958.300543165328,5019.671507335093
1788,-14435.588580981515,5956.653860571629,5019.07530161084
1789,-14434.622674583372,5955.007177977928,5018.479095886587
1790,-14428.10280639591,5943.892070470452,5014.454707247875
1791,-14404.438099641418,5903.548346924801,4999.847667003665
1792,-14380.773392886926,5863.20462337915,4985.240626759455
1793,-14374.253524699463,5852.089515871675,4981.216238120744
1794,-14373.287618301321,5850.442833277975,4980.62003239649
1795,-14372.321711903178,5848.796150684275,4980.023826672237
1796,-14365.801843715715,5837.681043176799,4975.999438033526
1797,-14342.137136961224,5797.337319631148,4961.3923977893155
1798,-14318.472430206732,5756.993596085496,4946.785357545105
1799,-14311.952562019269,5745.878488578021,4942.760968906394
1800,-14310.986655621127,5744.23180598432,4942.164763182141
1801,-14310.020749222984,5742.5851233906205,4941.568557457887
1802,-14303.500881035521,5731.470015883146,4937.544168819177
1803,-14279.86125487157,5691.1326265707985,4922.880007740216
1804,-14256.384145308917,5650.836281669544,4907.845716463857
1805,-14249.915962062063,5639.734227462057,4903.703615806084
1806,-14248.95771269216,5638.089478690577,4903.089971264191
1807,-14247.999463322256,5636.444729919098,4902.476326722299
1808,-14241.531280075402,5625.34267571161,4898.334226064526
1809,-14218.054170512747,5585.046330810357,4883.299934788168
1810,-14194.577060950094,5544.749985909104,4868.26564351181
1811,-14188.108877703242,5533.647931701616,4864.123542854037
1812,-14187.150628333336,5532.003182930136,4863.509898312144
1813,-14186.192378963431,5530.358434158657,4862.896253770252
1814,-14179.724195716579,5519.256379951168,4858.754153112479
1815,-14156.247086153926,5478.960035049915,4843.719861836121
1816,-14132.769976591271,5438.663690148662,4828.685570559763
1817,-14126.301793344417,5427.561635941174,4824.54346990199
1818,-14125.343543974514,5425.916887169695,4823.929825360097
1819,-14124.38529460461,5424.272138398215,4823.316180818205
1820,-14117.917111357756,5413.170084190728,4819.174080160432
1821,-14094.440001795101,5372.8737392894745,4804.139788884074
1822,-14070.962892232448,5332.577394388221,4789.105497607716
1823,-14064.494708985596,5321.475340180733,4784.963396949943
1824,-14063.53645961569,5319.830591409253,4784.34975240805
1825,-14062.578210245785,5318.185842637774,4783.736107866158
1826,-14056.110026998933,5307.0837884302855,4779.594007208385
1827,-14032.632917436276,5266.787443529032,4764.559715932028
1828,-14009.155807873623,5226.491098627779,4749.525424655669
1829,-14002.687624626771,5215.389044420292,4745.383323997897
1830,-14001.729375256866,5213.744295648812,4744.769679456004
1831,-14000.77112588696,5212.099546877333,4744.156034914112
1832,-13994.302942640108,5200.997492669845,4740.01393425634
1833,-13970.825833077455,5160.701147768592,4724.979642979983
1834,-13947.348723514799,5120.404802867339,4709.9453517036245
1835,-13940.880540267946,5109.30274865985,4705.803251045852
1836,-13939.922290898041,5107.657999888371,4705.18960650396
1837,-13938.964041528136,5106.013251116891,4704.575961962068
1838,-13932.495858281283,5094.911196909403,4700.4338613042955
1839,-13909.247892278663,5054.687272695309,4684.863595065266
1840,-13886.089457462025,5014.4916447598025,4669.083912187791
1841,-13879.709072359481,5003.417339104101,4664.736448537875
1842,-13878.763830122069,5001.776701229182,4664.0923798489985
1843,-13877.818587884654,5000.1360633542645,4663.448311160122
1844,-13871.438202782112,4989.061757698564,4659.100847510205
1845,-13848.279767965472,4948.866129763057,4643.321164632731
1846,-13825.121333148832,4908.67050182755,4627.5414817552555
1847,-13818.740948046288,4897.5961961718485,4623.19401810534
1848,-13817.795705808876,4895.95555829693,4622.549949416463
1849,-13816.850463571462,4894.314920422012,4621.905880727587
1850,-13810.470078468918,4883.240614766311,4617.55841707767
1851,-13787.311643652276,4843.044986830804,4601.778734200196
1852,-13764.153208835636,4802.849358895297,4585.99905132272
1853,-13757.772823733092,4791.775053239596,4581.651587672804
1854,-13756.82758149568,4790.134415364677,4581.007518983928
1855,-13755.882339258265,4788.493777489759,4580.363450295052
1856,-13749.501954155721,4777.419471834059,4576.015986645135
1857,-13726.34351933908,4737.223843898551,4560.23630376766
1858,-13703.18508452244,4697.028215963044,4544.456620890184
1859,-13696.804699419896,4685.953910307343,4540.109157240267
1860,-13695.859457182483,4684.313272432424,4539.465088551391
1861,-13694.914214945069,4682.672634557506,4538.821019862515
1862,-13688.533829842525,4671.598328901806,4534.473556212599
1863,-13665.375395025883,4631.402700966299,4518.693873335123
1864,-13642.216960209244,4591.207073030791,4502.914190457646
1865,-13635.8365751067,4580.13276737509,4498.56672680773
1866,-13634.891332869287,4578.492129500171,4497.922658118854
1867,-13633.946090631873,4576.851491625253,4497.278589429978
1868,-13627.565705529329,4565.777185969553,4492.931125780061
1869,-13604.407270712687,4525.581558034046,4477.151442902586
1870,-13581.248835896047,4485.385930098539,4461.371760025109
1871,-13574.868450793505,4474.3116244428375,4457.024296375193
1872,-13573.92320855609,4472.670986567919,4456.380227686317
1873,-13572.981026791782,4471.032580444126,4455.726118323746
1874,-13566.632033875227,4459.981166525749,4451.275664487315
1875,-13543.587541066983,4419.868627118305,4435.122165377308
1876,-13520.54304825874,4379.75608771086,4418.968666267301
1877,-13514.194055342181,4368.704673792483,4414.518212430871
1878,-13513.253463798988,4367.067427286056,4413.8588859365855
1879,-13512.312872255796,4365.430180779629,4413.1995594423
1880,-13505.963879339237,4354.378766861252,4408.74910560587
1881,-13482.919386530994,4314.266227453807,4392.595606495863
1882,-13459.87489372275,4274.153688046363,4376.442107385856
1883,-13453.525900806195,4263.102274127985,4371.991653549425
1884,-13452.585309263,4261.465027621559,4371.332327055139
1885,-13451.644717719806,4259.827781115133,4370.673000560853
1886,-13445.29572480325,4248.776367196755,4366.2225467244225
1887,-13422.251231995007,4208.663827789311,4350.0690476144155
1888,-13399.206739186764,4168.551288381865,4333.915548504408
1889,-13392.857746270205,4157.499874463487,4329.4650946679785
1890,-13391.917154727013,4155.862627957061,4328.805768173693
1891,-13390.97656318382,4154.225381450635,4328.146441679407
1892,-13384.627570267261,4143.173967532257,4323.695987842977
1893,-13361.583077459018,4103.061428124813,4307.54248873297
1894,-13338.538584650774,4062.9488887173675,4291.388989622963
1895,-13332.189591734219,4051.8974747989896,4286.938535786533
1896,-13331.249000191025,4050.2602282925636,4286.279209292247
1897,-13330.30840864783,4048.622981786137,4285.6198827979615
1898,-13323.959415731275,4037.5715678677598,4281.169428961532
1899,-13300.914922923032,3997.4590284603146,4265.015929851525
1900,-13277.870430114788,3957.3464890528703,4248.8624307415175
1901,-13271.52143719823,3946.2950751344924,4244.411976905087
1902,-13270.580845655037,3944.6578286280665,4243.752650410801
1903,-13269.640254111844,3943.02058212164,4243.093323916515
1904,-13263.291261195285,3931.9691682032626,4238.642870080084
1905,-13240.246768387042,3891.8566287958174,4222.489370970078
1906,-13217.309210314132,3851.8350677102953,4205.975492549158
1907,-13211.075334318724,3840.881593383562,4201.137084727623
1908,-13210.15179713422,3839.2588564462685,4200.420283568877
1909,-13209.228259949716,3837.636119508975,4199.70348241013
1910,-13202.994383954308,3826.6826451822417,4194.865074588595
1911,-13180.367722933946,3786.925590218544,4177.303446199316
1912,-13157.741061913584,3747.1685352548457,4159.741817810038
1913,-13151.507185918177,3736.215060928113,4154.903409988501
1914,-13150.583648733673,3734.5923239908193,4154.186608829756
1915,-13149.660111549169,3732.9695870535256,4153.46980767101
1916,-13143.426235553761,3722.0161127267925,4148.631399849473
1917,-13120.7995745334,3682.2590577630945,4131.069771460196
1918,-13098.172913513037,3642.502002799396,4113.508143070916
1919,-13091.93903751763,3631.5485284726633,4108.669735249381
1920,-13091.015500333126,3629.9257915353696,4107.952934090635
1921,-13090.091963148621,3628.303054598076,4107.236132931888
1922,-13083.858087153214,3617.349580271343,4102.397725110352
1923,-13061.231426132852,3577.592525307645,4084.8360967210733
1924,-13038.60476511249,3537.8354703439463,4067.274468331794
1925,-13032.370889117083,3526.881996017213,4062.4360605102584
1926,-13031.447351932578,3525.2592590799195,4061.719259351512
1927,-13030.523814748074,3523.636522142626,4061.002458192766
1928,-13024.289938752667,3512.6830478158927,4056.1640503712297
1929,-13001.663277732305,3472.925992852194,4038.602421981951
1930,-12979.036616711943,3433.1689378884957,4021.0407935926714
1931,-12972.80274071654,3422.2154635617626,4016.2023857711356
1932,-12971.879203532033,3420.592726624469,4015.485584612389
1933,-12970.955666347527,3418.9699896871753,4014.768783453643
1934,-12964.721790352123,3408.0165153604416,4009.930375632107
1935,-12942.095129331763,3368.259460396743,3992.3687472428282
1936,-12919.468468311403,3328.5024054330447,3974.8071188535496
1937,-12913.234592315996,3317.5489311063116,3969.9687110320133
1938,-12912.311055131491,3315.926194169018,3969.2519098732673
1939,-12911.387517946987,3314.3034572317238,3968.535108714521
1940,-12905.15364195158,3303.3499829049906,3963.696700892985
1941,-12882.52698093122,3263.592927941292,3946.135072503706
1942,-12859.943279184137,3223.893378206918,3928.389236228695
1943,-12853.723498309344,3212.9587715909574,3923.4903890149353
1944,-12852.802049290856,3211.3388298700747,3922.764633872156
1945,-12851.880600272369,3209.718888149192,3922.038878729377
1946,-12845.660819397575,3198.7842815332315,3917.140031515617
1947,-12823.085318444626,3159.095709371597,3899.3590305175267
1948,-12800.509817491677,3119.4071372099625,3881.5780295194363
1949,-12794.290036616883,3108.472530594002,3876.6791823056765
1950,-12793.368587598396,3106.8525888731187,3875.9534271628972
1951,-12792.447138579908,3105.2326471522356,3875.227672020118
1952,-12786.227357705115,3094.298040536275,3870.328824806358
1953,-12763.651856752165,3054.6094683746405,3852.547823808268
1954,-12741.076355799216,3014.920896213006,3834.7668228101775
1955,-12734.856574924423,3003.9862895970455,3829.8679755964176
1956,-12733.935125905935,3002.3663478761628,3829.1422204536384
1957,-12733.013676887447,3000.74640615528,3828.416465310859
1958,-12726.793896012654,2989.8117995393195,3823.5176180970993
1959,-12704.218395059705,2950.1232273776845,3805.736617099009
1960,-12681.642894106755,2910.4346552160496,3787.955616100918
1961,-12675.423113231962,2899.500048600089,3783.0567688871583
1962,-12674.501664213474,2897.8801068792063,3782.331013744379
1963,-12673.580215194987,2896.2601651583236,3781.6052586016
1964,-12667.360434320193,2885.325558542363,3776.70641138784
1965,-12644.784933367246,2845.636986380728,3758.9254103897492
1966,-12622.209432414296,2805.948414219093,3741.144409391659
1967,-12615.989651539505,2795.0138076031326,3736.245562177899
1968,-12615.068202521015,2793.39386588225,3735.51980703512
1969,-12614.146753502526,2791.773924161367,3734.7940518923406
1970,-12607.926972627734,2780.8393175454066,3729.8952046785807
1971,-12585.351471674785,2741.150745383771,3712.1142036804895
1972,-12562.775970721837,2701.4621732221367,3694.333202682399
1973,-12556.556189847044,2690.527566606176,3689.4343554686393
1974,-12555.634740828558,2688.907624885293,3688.70860032586
1975,-12554.71329181007,2687.28768316441,3687.982845183081
1976,-12548.49351093528,2676.3530765484493,3683.083997969321
1977,-12526.155523049514,2636.984589672454,3664.3568219200997
1978,-12504.139611123965,2598.0501495499525,3644.346599671614
1979,-12498.074002736314,2587.323314005998,3638.8335792562148
1980,-12497.17539408629,2585.7341531846714,3638.0168354909706
1981,-12496.276785436268,2584.1449923633445,3637.2000917257265
1982,-12490.211177048617,2573.41815681939,3631.687071310327
1983,-12468.195265123068,2534.483716696888,3611.6768490618415
1984,-12446.17935319752,2495.5492765743866,3591.6666268133554
1985,-12440.113744809869,2484.822441030432,3586.1536063979565
1986,-12439.215136159846,2483.233280209105,3585.336862632712
1987,-12438.316527509824,2481.6441193877786,3584.5201188674673
1988,-12432.250919122172,2470.917283843824,3579.0070984520685
1989,-12410.235007196625,2431.9828437213223,3558.9968762035824
1990,-12388.219095271073,2393.048403598821,3538.9866539550967
1991,-12382.153486883422,2382.3215680548665,3533.4736335396974
1992,-12381.2548782334,2380.7324072335396,3532.6568897744532
1993,-12380.356269583377,2379.143246412213,3531.840146009209
1994,-12374.290661195726,2368.4164108682585,3526.32712559381
1995,-12352.274749270178,2329.481970745757,3506.316903345324
1996,-12330.258837344627,2290.5475306232556,3486.306681096838
1997,-12324.193228956976,2279.820695079301,3480.793660681439
1998,-12323.294620306953,2278.231534257974,3479.9769169161946
1999,-12322.39601165693,2276.6423734366476,3479.16017315095
2000,-12316.33040326928,2265.915537892693,3473.6471527355507
2001,-12294.314491343732,2226.9810977701914,3453.636930487065
2002,-12272.29857941818,2188.04665764769,3433.626708238579
2003,-12266.23297103053,2177.3198221037355,3428.11368782318
2004,-12265.334362380507,2175.7306612824086,3427.2969440579354
2005,-12264.435753730484,2174.141500461082,3426.480200292691
2006,-12258.370145342833,2163.4146649171275,3420.9671798772915
2007,-12236.354233417285,2124.480224794626,3400.956957628806
2008,-12214.338321491734,2085.5457846721247,3380.9467353803193
2009,-12208.272713104083,2074.81894912817,3375.43371496492
2010,-12207.37410445406,2073.229788306843,3374.616971199676
2011,-12206.475495804038,2071.6406274855167,3373.8002274344317
2012,-12200.410211979959,2060.9144050484965,3368.2856652551764
2013,-12178.431886009348,2022.0509655300796,3348.0968996582424
2014,-12156.453560038739,1983.1875260116626,3327.9081340613084
2015,-12150.398306965202,1972.4802518586293,3322.345923131541
2016,-12149.50123243579,1970.8939890211427,3321.5218918826863
2017,-12148.604157906379,1969.3077261836563,3320.6978606338316
2018,-12142.548904832842,1958.600452030623,3315.1356497040642
2019,-12120.570578862233,1919.737012512206,3294.9468841071302
2020,-12098.592252891624,1880.8735729937891,3274.7581185101967
2021,-12092.536999818087,1870.1662988407559,3269.195907580429
2022,-12091.639925288675,1868.5800360032695,3268.3718763315746
2023,-12090.742850759263,1866.9937731657828,3267.5478450827204
2024,-12084.687597685726,1856.2864990127496,3261.9856341529526
2025,-12062.709271715115,1817.4230594943326,3241.796868556019
2026,-12040.730945744504,1778.5596199759157,3221.608102959085
2027,-12034.675692670971,1767.8523458228824,3216.0458920293177
2028,-12033.778618141558,1766.2660829853958,3215.221860780463
2029,-12032.881543612144,1764.6798201479094,3214.3978295316083
2030,-12026.82629053861,1753.972545994876,3208.835618601841
2031,-12004.847964567998,1715.1091064764591,3188.646853004907
2032,-11982.869638597389,1676.2456669580422,3168.4580874079734
2033,-11976.814385523852,1665.538392805009,3162.8958764782055
2034,-11975.91731099444,1663.9521299675225,3162.0718452293513
2035,-11975.020236465029,1662.365867130036,3161.247813980497
2036,-11968.964983391492,1651.6585929770026,3155.6856030507292
2037,-11946.98665742088,1612.7951534585857,3135.4968374537957
2038,-11925.00833145027,1573.9317139401687,3115.3080718568617
2039,-11918.953078376737,1563.2244397871355,3109.7458609270943
2040,-11918.056003847323,1561.6381769496488,3108.92182967824
2041,-11917.15892931791,1560.0519141121624,3108.097798429386
2042,-11911.103676244375,1549.3446399591292,3102.5355874996185
2043,-11889.125350273764,1510.4812004407122,3082.3468219026845
2044,-11867.147024303153,1471.6177609222952,3062.158056305751
2045,-11861.257476705341,1461.205731672211,3055.908464992228
2046,-11860.388943579965,1459.6703223386799,3054.9660381310705
2047,-11859.52041045459,1458.1349130051485,3054.0236112699126
2048,-11853.65781185831,1447.7709000038133,3047.662229957098
2049,-11832.378750286618,1410.1533713323001,3024.5727718587336
2050,-11811.09968871493,1372.5358426607872,3001.4833137603696
2051,-11805.237090118648,1362.171829659452,2995.121932447555
2052,-11804.368556993271,1360.6364203259209,2994.1795055863977
2053,-11803.500023867897,1359.1010109923895,2993.23707872524
2054,-11797.637425271616,1348.7369979910543,2986.8756974124253
2055,-11776.358363699925,1311.1194693195414,2963.786239314061
2056,-11755.079302128233,1273.5019406480285,2940.6967812156963
2057,-11749.216703531953,1263.1379276466932,2934.335399902882
2058,-11748.348170406578,1261.602518313162,2933.392973041724
2059,-11747.479637281202,1260.0671089796308,2932.4505461805666
2060,-11741.617038684919,1249.7030959782956,2926.0891648677516
2061,-11720.33797711323,1212.0855673067827,2902.9997067693876
2062,-11699.05891554154,1174.4680386352697,2879.9102486710235
2063,-11693.196316945257,1164.1040256339345,2873.5488673582086
2064,-11692.327783819881,1162.5686163004034,2872.606440497051
2065,-11691.459250694506,1161.033206966872,2871.6640136358933
2066,-11685.596652098226,1150.6691939655368,2865.302632323079
2067,-11664.317590526534,1113.051665294024,2842.2131742247143
2068,-11643.038528954847,1075.434136622511,2819.12371612635
2069,-11637.175930358564,1065.0701236211758,2812.7623348135353
2070,-11636.307397233188,1063.5347142876444,2811.8199079523774
2071,-11635.438864107813,1061.9993049541133,2810.87748109122
2072,-11629.576265511532,1051.635291952778,2804.516099778405
2073,-11608.297203939841,1014.0177632812652,2781.426641680041
2074,-11587.01814236815,976.4002346097525,2758.337183581677
2075,-11581.155543771869,966.0362216084172,2751.975802268862
2076,-11580.287010646494,964.5008122748861,2751.0333754077046
2077,-11579.418477521118,962.965402941355,2750.0909485465468
2078,-11573.555878924835,952.60138994002,2743.7295672337323
2079,-11552.276817353146,914.9838612685073,2720.640109135368
2080,-11531.04564637224,877.4567682071113,2697.361021116501
2081,-11525.207246827886,867.138452199473,2690.9038200566774
2082,-11524.34229874724,865.609812790934,2689.9471976774444
2083,-11523.477350666595,864.081173382395,2688.9905752982113
2084,-11517.638951122239,853.7628573747568,2682.5333742383878
2085,-11496.44772314643,816.3111918655511,2659.096125947178
2086,-11475.256495170619,778.8595263563454,2635.6588776559674
2087,-11469.418095626264,768.5412103487072,2629.2016765961444
2088,-11468.55314754562,767.0125709401682,2628.245054216911
2089,-11467.688199464974,765.4839315316292,2627.2884318376773
2090,-11461.849799920617,755.1656155239909,2620.831230777854
2091,-11440.658571944809,717.7139500147854,2597.393982486644
2092,-11419.467343968998,680.2622845055798,2573.956734195434
2093,-11413.628944424643,669.9439684979416,2567.4995331356104
2094,-11412.763996343998,668.4153290894026,2566.5429107563773
2095,-11411.899048263353,666.8866896808636,2565.5862883771442
2096,-11406.060648718996,656.5683736732253,2559.1290873173207
2097,-11384.869420743187,619.1167081640197,2535.6918390261108
2098,-11363.678192767376,581.665042654814,2512.2545907349004
2099,-11357.839793223022,571.3467266471757,2505.7973896750773
2100,-11356.974845142377,569.8180872386367,2504.8407672958447
2101,-11356.109897061731,568.2894478300977,2503.884144916611
2102,-11350.271497517375,557.9711318224595,2497.426943856788
2103,-11329.080269541566,520.5194663132539,2473.9896955655777
2104,-11307.889041565755,483.0678008040484,2450.5524472743678
2105,-11302.0506420214,472.74948479641006,2444.0952462145447
2106,-11301.185693940755,471.22084538787107,2443.1386238353116
2107,-11300.32074586011,469.6922059793321,2442.182001456079
2108,-11294.482346315754,459.3738899716938,2435.7248003962554
2109,-11273.291118339945,421.9222244624883,2412.2875521050455
2110,-11252.099890364134,384.47055895328276,2388.850303813835
2111,-11246.26149081978,374.1522429456445,2382.393102754012
2112,-11245.396542739134,372.6236035371055,2381.4364803747794
2113,-11244.531594658489,371.0949641285665,2380.479857995546
2114,-11238.693195114132,360.7766481209283,2374.022656935723
2115,-11217.625682043548,323.57990077882323,2350.1149371273186
2116,-11197.371423320885,288.05888771769276,2323.1145179693426
2117,-11191.791168366683,278.2724861600343,2315.6756269768393
2118,-11190.964463929024,276.8226488922331,2314.573569052024
2119,-11190.137759491363,275.37281162443185,2313.471511127209
2120,-11184.557504537159,265.5864100667734,2306.032620134705
2121,-11164.303245814495,230.0653970056429,2279.032200976729
2122,-11144.048987091832,194.5443839445124,2252.031781818753
2123,-11138.46873213763,184.757982386854,2244.5928908262495
2124,-11137.64202769997,183.30814511905277,2243.4908329014343
2125,-11136.81532326231,181.8583078512515,2242.3887749766186
2126,-11131.235068308106,172.0719062935931,2234.949883984115
2127,-11110.980809585442,136.5508932324626,2207.949464826139
2128,-11090.726550862779,101.02988017133212,2180.949045668163
2129,-11085.146295908577,91.24347861367372,2173.5101546756596
2130,-11084.319591470918,89.79364134587246,2172.4080967508444
2131,-11083.492887033257,88.34380407807122,2171.3060388260287
2132,-11077.912632079053,78.55740252041281,2163.867147833525
2133,-11057.65837335639,43.03638945928234,2136.866728675549
2134,-11037.404114633726,7.515376398151863,2109.866309517573
2135,-11031.823859679524,-2.271025159506536,2102.4274185250692
2136,-11030.997155241865,-3.720862427307779,2101.3253606002536
2137,-11030.170450804204,-5.170699695109022,2100.2233026754384
2138,-11024.59019585,-14.957101252767426,2092.7844116829347
2139,-11004.335937127336,-50.47811431389791,2065.7839925249586
2140,-10984.081678404673,-85.9991273750284,2038.7835733669826
2141,-10978.50142345047,-95.78552893268679,2031.344682374479
2142,-10977.674719012812,-97.23536620048802,2030.2426244496637
2143,-10976.848014575151,-98.68520346828927,2029.1405665248485
2144,-10971.267759620947,-108.47160502594767,2021.7016755323448
2145,-10951.013500898283,-143.99261808707809,1994.7012563743688
2146,-10930.75924217562,-179.5136311482085,1967.7008372163925
2147,-10925.178987221418,-189.3000327058669,1960.261946223889
2148,-10924.352282783759,-190.74986997366813,1959.1598882990736
2149,-10923.525578346098,-192.19970724146935,1958.0578303742582
2150,-10917.945323391894,-201.98610879912775,1950.6189393817547
2151,-10897.822904336927,-237.22667678980173,1923.1586254717138
2152,-10877.752691836715,-272.35619268832016,1895.5162000547557
2153,-10872.22314349482,-282.0347327828099,1887.9004297868182
2154,-10871.403951147873,-283.4685905745862,1886.7721675249018
2155,-10870.584758800927,-284.9024483663625,1885.6439052629853
2156,-10865.055210459032,-294.5809884608522,1878.0281349950478
2157,-10844.984997958822,-329.71050435937065,1850.38570957809
2158,-10824.914785458608,-364.8400202578891,1822.743284161132
2159,-10819.385237116714,-374.5185603523788,1815.1275138931946
2160,-10818.566044769766,-375.9524181441551,1813.999251631278
2161,-10817.74685242282,-377.3862759359314,1812.8709893693613
2162,-10812.217304080925,-387.06481603042107,1805.255219101424
2163,-10792.147091580715,-422.19433192893945,1777.612793684466
2164,-10772.076879080501,-457.3238478274578,1749.970368267508
2165,-10766.547330738607,-467.0023879219475,1742.3545979995706
2166,-10765.72813839166,-468.4362457137238,1741.2263357376542
2167,-10764.908946044714,-469.8701035055001,1740.0980734757377
2168,-10759.379397702818,-479.54864359998976,1732.4823032078002
2169,-10739.309185202608,-514.6781594985081,1704.8398777908424
2170,-10719.238972702395,-549.8076753970263,1677.1974523738843
2171,-10713.7094243605,-559.4862154915161,1669.581682105947
2172,-10712.890232013553,-560.9200732832924,1668.4534198440303
2173,-10712.071039666607,-562.3539310750685,1667.3251575821137
2174,-10706.541491324711,-572.0324711695582,1659.7093873141764
2175,-10686.4712788245,-607.1619870680763,1632.0669618972183
2176,-10666.401066324288,-642.2915029665944,1604.4245364802605
2177,-10660.871517982392,-651.9700430610841,1596.808766212323
2178,-10660.052325635446,-653.4039008528603,1595.6805039504065
2179,-10659.233133288499,-654.8377586446366,1594.55224168849
2180,-10653.703584946605,-664.5162987391261,1586.9364714205526
2181,-10633.633372446391,-699.645814637644,1559.2940460035948
2182,-10613.563159946178,-734.7753305361618,1531.651620586637
2183,-10608.033611604282,-744.4538706306512,1524.0358503186999
2184,-10607.214419257334,-745.8877284224275,1522.9075880567832
2185,-10606.441646061174,-747.2201564025429,1521.634006971509
2186,-10601.276295703065,-756.1028927764396,1512.8780861067548
2187,-10582.527986995854,-788.3439359113238,1481.0973363013513
2188,-10563.779678288643,-820.584979046208,1449.3165864959478
2189,-10558.614327930534,-829.4677154201046,1440.5606656311938
2190,-10557.849090840444,-830.7836763643855,1439.2634921697486
2191,-10557.083853750353,-832.0996373086665,1437.9663187083036
2192,-10551.918503392244,-840.9823736825631,1429.2103978435493
2193,-10533.170194685033,-873.2234168174474,1397.4296480381458
2194,-10514.421885977823,-905.4644599523317,1365.6488982327423
2195,-10509.256535619714,-914.3471963262283,1356.8929773679884
2196,-10508.491298529623,-915.6631572705093,1355.595803906543
2197,-10507.726061439533,-916.9791182147902,1354.298630445098
2198,-10502.560711081424,-925.8618545886868,1345.5427095803439
2199,-10483.812402374213,-958.1028977235711,1313.7619597749404
2200,-10465.064093667002,-990.3439408584554,1281.9812099695368
2201,-10459.898743308893,-999.226677232352,1273.2252891047829
2202,-10459.133506218803,-1000.542638176633,1271.9281156433376
2203,-10458.368269128712,-1001.8585991209139,1270.6309421818926
2204,-10453.202918770603,-1010.7413354948105,1261.8750213171384
2205,-10434.454610063392,-1042.9823786296947,1230.0942715117349
2206,-10415.706301356182,-1075.2234217645791,1198.3135217063314
